method,horizon,forecast_quarter,target_quarter,train_start,train_end,actual,forecast,forecast_error,squared_error,absolute_error,selected_variables,lambda
Ridge,2,2006 Q1,2006 Q3,1986 Q1,2005 Q4,0.14984360400802643,0.9671059971124744,-0.8172623931044479,0.6679178191828091,0.8172623931044479,NA,148.47263000006157
Threshold ridge,2,2006 Q1,2006 Q3,1986 Q1,2005 Q4,0.14984360400802643,0.9677801474802916,-0.8179365434722652,0.6690201891473567,0.8179365434722652,16,148.47263000006157
Post-threshold ridge,2,2006 Q1,2006 Q3,1986 Q1,2005 Q4,0.14984360400802643,0.8570356594173167,-0.7071920554092903,0.5001206032340167,0.7071920554092903,16,148.47263000006157
OCMT,2,2006 Q1,2006 Q3,1986 Q1,2005 Q4,0.14984360400802643,0.9698689609852134,-0.8200253569771869,0.6724415860855628,0.8200253569771869,0,NA
BMT,2,2006 Q1,2006 Q3,1986 Q1,2005 Q4,0.14984360400802643,0.9698689609852134,-0.8200253569771869,0.6724415860855628,0.8200253569771869,0,NA
AR,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.6034396299037087,0.252337926637895,0.06367442921991168,0.252337926637895,0,NA
LASSO,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.6034396299037088,0.2523379266378949,0.06367442921991162,0.2523379266378949,1,0.1386798276521639
Elastic net,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.6034396299037088,0.2523379266378949,0.06367442921991162,0.2523379266378949,0,0.2773596553043279
Ridge,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.48497071770714767,0.37080683883445603,0.13749771172640224,0.37080683883445603,NA,3.3562297065781697
Threshold ridge,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.6341230012430009,0.22165455529860278,0.04913074188462136,0.22165455529860278,16,3.3562297065781697
Post-threshold ridge,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.765545430089352,0.09023212645225165,0.008141836644095131,0.09023212645225165,16,3.3562297065781697
OCMT,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.6034396299037087,0.252337926637895,0.06367442921991168,0.252337926637895,0,NA
BMT,2,2006 Q2,2006 Q4,1986 Q2,2006 Q1,0.8557775565416037,0.6034396299037087,0.252337926637895,0.06367442921991168,0.252337926637895,0,NA
AR,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.5790629807239398,-0.2786789190108294,0.07766193990104442,0.2786789190108294,0,NA
LASSO,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.57906298072394,-0.27867891901082964,0.07766193990104454,0.27867891901082964,1,0.14132252552510272
Elastic net,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.57906298072394,-0.27867891901082964,0.07766193990104454,0.27867891901082964,0,0.28264505105020554
Ridge,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.619448958147245,-0.3190648964341346,0.10180240813652504,0.3190648964341346,NA,1.4805170396411782
Threshold ridge,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.6274609131765019,-0.3270768514633915,0.10697926676320546,0.3270768514633915,18,1.4805170396411782
Post-threshold ridge,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.5518818673151344,-0.25149780560202406,0.06325114622263349,0.25149780560202406,18,1.4805170396411782
OCMT,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.5790629807239398,-0.2786789190108294,0.07766193990104442,0.2786789190108294,0,NA
BMT,2,2006 Q3,2007 Q1,1986 Q3,2006 Q2,0.3003840617131104,0.5790629807239398,-0.2786789190108294,0.07766193990104442,0.2786789190108294,0,NA
AR,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.7954193241887813,-0.18552103272068954,0.03441805358175116,0.18552103272068954,0,NA
LASSO,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.7954193241887814,-0.18552103272068965,0.0344180535817512,0.18552103272068965,1,0.1447429630570875
Elastic net,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.7954193241887814,-0.18552103272068965,0.0344180535817512,0.18552103272068965,1,0.28948592611417495
Ridge,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.7940669932894814,-0.18416870182138967,0.03391811073057594,0.18416870182138967,NA,144.74296305708742
Threshold ridge,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.7979695721553937,-0.18807128068730194,0.035370806619361914,0.18807128068730194,15,144.74296305708742
Post-threshold ridge,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.8502308409596376,-0.24033254949154592,0.05775973434510637,0.24033254949154592,15,144.74296305708742
OCMT,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.7954193241887813,-0.18552103272068954,0.03441805358175116,0.18552103272068954,0,NA
BMT,2,2006 Q4,2007 Q2,1986 Q4,2006 Q3,0.6098982914680917,0.7954193241887813,-0.18552103272068954,0.03441805358175116,0.18552103272068954,0,NA
AR,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.6102095252742021,-0.03583641434348728,0.0012842485929981007,0.03583641434348728,0,NA
LASSO,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.6102095252742022,-0.03583641434348739,0.0012842485929981087,0.03583641434348739,0,0.14253973415711602
Elastic net,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.6102095252742022,-0.03583641434348739,0.0012842485929981087,0.03583641434348739,0,0.2850794683142321
Ridge,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.602366361186351,-0.02799325025563615,7.836220598746732e-4,0.02799325025563615,NA,112.9603016554282
Threshold ridge,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.6098494725066459,-0.03547636157593104,0.0012585722306661961,0.03547636157593104,15,112.9603016554282
Post-threshold ridge,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.4593257906022514,0.11504732032846343,0.013235885914760074,0.11504732032846343,15,112.9603016554282
OCMT,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.6102095252742021,-0.03583641434348728,0.0012842485929981007,0.03583641434348728,0,NA
BMT,2,2007 Q1,2007 Q3,1987 Q1,2006 Q4,0.5743731109307149,0.6102095252742021,-0.03583641434348728,0.0012842485929981007,0.03583641434348728,0,NA
AR,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,0.7076565096888286,-0.08138495846934701,0.0066235114650573385,0.08138495846934701,0,NA
LASSO,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,0.7076565096888286,-0.08138495846934701,0.0066235114650573385,0.08138495846934701,0,0.1411557929238039
Elastic net,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,0.7076565096888286,-0.08138495846934701,0.0066235114650573385,0.08138495846934701,0,0.2823115858476077
Ridge,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,0.7011071138104911,-0.07483556259100943,0.00560036142831289,0.07483556259100943,NA,141.15579292380374
Threshold ridge,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,0.7048678208214875,-0.07859626960200583,0.006177373595351186,0.07859626960200583,15,141.15579292380374
Post-threshold ridge,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,-0.03527110962510126,0.6615426608445829,0.43763869211733086,0.6615426608445829,15,141.15579292380374
OCMT,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,0.7076565096888286,-0.08138495846934701,0.0066235114650573385,0.08138495846934701,0,NA
BMT,2,2007 Q2,2007 Q4,1987 Q2,2007 Q1,0.6262715512194816,0.7076565096888286,-0.08138495846934701,0.0066235114650573385,0.08138495846934701,0,NA
AR,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.6868383907775549,-1.1145159497807695,1.2421458023157308,1.1145159497807695,0,NA
LASSO,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.6868383907775549,-1.1145159497807695,1.2421458023157308,1.1145159497807695,0,0.1254042045879709
Elastic net,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.6868383907775549,-1.1145159497807695,1.2421458023157308,1.1145159497807695,0,0.2508084091759417
Ridge,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.6868546714421837,-1.1145322304453982,1.242182092701594,1.1145322304453982,NA,125.40420458797088
Threshold ridge,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.6884213587452087,-1.116098917748423,1.2456767941992013,1.116098917748423,17,125.40420458797088
Post-threshold ridge,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.8453148541962558,-1.2729924131994703,1.620509684063411,1.2729924131994703,17,125.40420458797088
OCMT,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.6868383907775549,-1.1145159497807695,1.2421458023157308,1.1145159497807695,0,NA
BMT,2,2007 Q3,2008 Q1,1987 Q3,2007 Q2,-0.42767755900321447,0.6868383907775549,-1.1145159497807695,1.2421458023157308,1.1145159497807695,0,NA
AR,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6908276857890436,-0.09716509265746054,0.009441055231132893,0.09716509265746054,0,NA
LASSO,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6908276857890436,-0.09716509265746054,0.009441055231132893,0.09716509265746054,1,0.13533878487469278
Elastic net,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6908276857890436,-0.09716509265746054,0.009441055231132893,0.09716509265746054,1,0.27067756974938556
Ridge,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6924506200786846,-0.09878802694710154,0.00975907426810126,0.09878802694710154,NA,123.31566023574638
Threshold ridge,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6899815485980426,-0.09631895546645952,0.009277341182149812,0.09631895546645952,18,123.31566023574638
Post-threshold ridge,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6177210442677029,-0.02405845113611982,5.78809071069065e-4,0.02405845113611982,18,123.31566023574638
OCMT,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6908276857890436,-0.09716509265746054,0.009441055231132893,0.09716509265746054,0,NA
BMT,2,2007 Q4,2008 Q2,1987 Q4,2007 Q3,0.5936625931315831,0.6908276857890436,-0.09716509265746054,0.009441055231132893,0.09716509265746054,0,NA
AR,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.3616921506302423,-0.8883345309086171,0.7891382388046329,0.8883345309086171,0,NA
LASSO,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.3616921506302425,-0.8883345309086174,0.7891382388046333,0.8883345309086174,1,0.14075653486665304
Elastic net,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.3616921506302425,-0.8883345309086174,0.7891382388046333,0.8883345309086174,1,0.2815130697333061
Ridge,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.36342767112346813,-0.8900700514018429,0.7922246964024793,0.8900700514018429,NA,128.2521122503656
Threshold ridge,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.3640283827549799,-0.8906707630333548,0.7932944081224185,0.8906707630333548,16,128.2521122503656
Post-threshold ridge,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.35134646515476087,-0.8779888454331357,0.7708644127050107,0.8779888454331357,16,128.2521122503656
OCMT,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.3616921506302423,-0.8883345309086171,0.7891382388046329,0.8883345309086171,0,NA
BMT,2,2008 Q1,2008 Q3,1988 Q1,2007 Q4,-0.5266423802783748,0.3616921506302423,-0.8883345309086171,0.7891382388046329,0.8883345309086171,0,NA
AR,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,0.6607978733284757,-2.8741391472770195,8.260675837910272,2.8741391472770195,0,NA
LASSO,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,0.6607978733284757,-2.8741391472770195,8.260675837910272,2.8741391472770195,0,0.14213045416781359
Elastic net,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,0.6607978733284757,-2.8741391472770195,8.260675837910272,2.8741391472770195,0,0.2842609083356272
Ridge,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,0.6670199360975101,-2.8803612100460536,8.296480700337966,2.8803612100460536,NA,129.50397634749123
Threshold ridge,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,0.6655297686687035,-2.8788710426172472,8.287898480020116,2.8788710426172472,15,129.50397634749123
Post-threshold ridge,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,1.2973189135928682,-3.510660187541412,12.324734952388301,3.510660187541412,15,129.50397634749123
OCMT,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,0.6607978733284757,-2.8741391472770195,8.260675837910272,2.8741391472770195,0,NA
BMT,2,2008 Q2,2008 Q4,1988 Q2,2008 Q1,-2.2133412739485436,0.6607978733284757,-2.8741391472770195,8.260675837910272,2.8741391472770195,0,NA
AR,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,0.2124371716634964,-1.3538003076537217,1.8327752730033116,1.3538003076537217,0,NA
LASSO,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,0.2124371716634964,-1.3538003076537217,1.8327752730033116,1.3538003076537217,1,0.2202359932968463
Elastic net,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,0.2124371716634963,-1.3538003076537217,1.8327752730033116,1.3538003076537217,0,0.4404719865936927
Ridge,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,0.20155133042468604,-1.3429144664149115,1.8034192641064466,1.3429144664149115,NA,220.2359932968465
Threshold ridge,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,0.21086647245210466,-1.3522296084423302,1.8285249139480977,1.3522296084423302,15,220.2359932968465
Post-threshold ridge,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,-0.4950539793812676,-0.6463091566089578,0.4177155259165824,0.6463091566089578,15,220.2359932968465
OCMT,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,0.2124371716634964,-1.3538003076537217,1.8327752730033116,1.3538003076537217,0,NA
BMT,2,2008 Q3,2009 Q1,1988 Q3,2008 Q2,-1.1413631359902254,0.2124371716634964,-1.3538003076537217,1.8327752730033116,1.3538003076537217,0,NA
AR,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.642317811076928,0.463507089314127,0.2148388218444541,0.463507089314127,0,NA
LASSO,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.6423178110769279,0.4635070893141269,0.214838821844454,0.4635070893141269,1,0.19586751774264022
Elastic net,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.6423178110769279,0.4635070893141269,0.214838821844454,0.4635070893141269,0,0.3917350354852805
Ridge,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.7114459215617035,0.5326351997989025,0.2837002560648168,0.5326351997989025,NA,123.01050954124231
Threshold ridge,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.6531271084399928,0.4743163866771918,0.2249760346705073,0.4743163866771918,17,123.01050954124231
Post-threshold ridge,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.8136663914619165,0.6348556696991156,0.4030417213491125,0.6348556696991156,17,123.01050954124231
OCMT,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.642317811076928,0.463507089314127,0.2148388218444541,0.463507089314127,0,NA
BMT,2,2008 Q4,2009 Q2,1988 Q4,2008 Q3,-0.178810721762801,-0.642317811076928,0.463507089314127,0.2148388218444541,0.463507089314127,0,NA
AR,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.0922258585349719,0.4428030132489321,0.19607450854233396,0.4428030132489321,0,NA
LASSO,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.09222585853497169,0.4428030132489319,0.19607450854233377,0.4428030132489319,1,0.18796235387085408
Elastic net,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.0922258585349717,0.4428030132489319,0.19607450854233377,0.4428030132489319,1,0.37592470774170816
Ridge,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.14061107136759773,0.491188226081558,0.24126587344114772,0.491188226081558,NA,187.9623538708542
Threshold ridge,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.09179531759984494,0.44237247231380517,0.19569340426102833,0.44237247231380517,14,187.9623538708542
Post-threshold ridge,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.8114912168595243,1.1620683715734845,1.3504029002114502,1.1620683715734845,14,187.9623538708542
OCMT,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.0922258585349719,0.4428030132489321,0.19607450854233396,0.4428030132489321,0,NA
BMT,2,2009 Q1,2009 Q3,1989 Q1,2008 Q4,0.3505771547139602,-0.0922258585349719,0.4428030132489321,0.19607450854233396,0.4428030132489321,0,NA
AR,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,0.3157629482149892,0.7593505897094767,0.57661331809213,0.7593505897094767,0,NA
LASSO,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,0.3157629482149892,0.7593505897094767,0.57661331809213,0.7593505897094767,1,0.19071821711700557
Elastic net,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,0.31576294821498924,0.7593505897094766,0.5766133180921298,0.7593505897094766,0,0.3814364342340112
Ridge,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,0.2942734119537867,0.7808401259706792,0.6097113023259062,0.7808401259706792,NA,190.71821711700574
Threshold ridge,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,0.31345723931565805,0.7616562986088078,0.5801203172104694,0.7616562986088078,17,190.71821711700574
Post-threshold ridge,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,-0.8632911264921205,1.9384046644165864,3.757412643031979,1.9384046644165864,17,190.71821711700574
OCMT,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,0.3157629482149892,0.7593505897094767,0.57661331809213,0.7593505897094767,0,NA
BMT,2,2009 Q2,2009 Q4,1989 Q2,2009 Q1,1.0751135379244658,0.3157629482149892,0.7593505897094767,0.57661331809213,0.7593505897094767,0,NA
AR,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,0.5342456063233847,-0.050914584255483675,0.0025922948899087463,0.050914584255483675,0,NA
LASSO,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,0.5342456063233846,-0.050914584255483564,0.002592294889908735,0.050914584255483564,1,0.17681236249020715
Elastic net,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,0.5342456063233846,-0.050914584255483564,0.002592294889908735,0.050914584255483564,0,0.3536247249804144
Ridge,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,0.5368865911769031,-0.053555569109002055,0.0028681989825890953,0.053555569109002055,NA,176.8123624902073
Threshold ridge,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,0.5399098484012252,-0.05657882633332423,0.003201163589256463,0.05657882633332423,20,176.8123624902073
Post-threshold ridge,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,1.5738453170492845,-1.0905142949813835,1.189221427558744,1.0905142949813835,20,176.8123624902073
OCMT,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,0.5342456063233847,-0.050914584255483675,0.0025922948899087463,0.050914584255483675,0,NA
BMT,2,2009 Q3,2010 Q1,1989 Q3,2009 Q2,0.483331022067901,0.5342456063233847,-0.050914584255483675,0.0025922948899087463,0.050914584255483675,0,NA
AR,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,0.7884118430154365,0.17452313924541807,0.030458326132075584,0.17452313924541807,0,NA
LASSO,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,0.7884118430154367,0.17452313924541796,0.030458326132075546,0.17452313924541796,0,0.17488167570137159
Elastic net,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,0.7884118430154367,0.17452313924541796,0.030458326132075546,0.17452313924541796,1,0.349763351402743
Ridge,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,0.7900642641749815,0.17287071808587307,0.0298842851715254,0.17287071808587307,NA,174.88167570137165
Threshold ridge,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,0.7887548303398202,0.17418015192103442,0.03033872532323463,0.17418015192103442,20,174.88167570137165
Post-threshold ridge,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,1.090282968743361,-0.12734798648250645,0.016217509661148644,0.12734798648250645,20,174.88167570137165
OCMT,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,0.7884118430154365,0.17452313924541807,0.030458326132075584,0.17452313924541807,0,NA
BMT,2,2009 Q4,2010 Q2,1989 Q4,2009 Q3,0.9629349822608546,0.7884118430154365,0.17452313924541807,0.030458326132075584,0.17452313924541807,0,NA
AR,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.5797400756739474,0.1883871948263821,0.03548973517455325,0.1883871948263821,0,NA
LASSO,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.5797400756739473,0.18838719482638222,0.03548973517455329,0.18838719482638222,1,0.17564783444116266
Elastic net,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.5797400756739473,0.18838719482638222,0.03548973517455329,0.18838719482638222,0,0.35129566888232544
Ridge,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.5864954366797847,0.18163183382054482,0.03299012305701401,0.18163183382054482,NA,175.64783444116284
Threshold ridge,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.5826159979982395,0.18551127250208999,0.03441443222534469,0.18551127250208999,20,175.64783444116284
Post-threshold ridge,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.31727383463820125,0.4508534358621282,0.20326882062868618,0.4508534358621282,20,175.64783444116284
OCMT,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.5797400756739474,0.1883871948263821,0.03548973517455325,0.1883871948263821,0,NA
BMT,2,2010 Q1,2010 Q3,1990 Q1,2009 Q4,0.7681272705003295,0.5797400756739474,0.1883871948263821,0.03548973517455325,0.1883871948263821,0,NA
